name,price,img,rating,reviews,link
Swetshirt And Pajama Trouser For Kids Baby Boys And Baby Girls Imported Comfy Winter Warm Tops Clothes Sets Dresses Outfit Jannat Store,999.00,https://pk-live-21.slatic.net/kf/Scb7d3c84f27e4fd0971a72f481d502c28.jpg,4.3,689,//www.daraz.pk/products/swetshirt-and-pajama-trouser-for-kids-baby-boys-and-baby-girls-imported-comfy-winter-warm-tops-clothes-sets-dresses-outfit-jannat-store-i377936409-s1892485193.html?search=1
All Size Pack of 10 flyers with Adress Pocket _ Ecommerce Flyers,80.00,https://pk-live-21.slatic.net/kf/Sdb308ec68938451ca5386d1eaf1416236.jpg,4.9,85,//www.daraz.pk/products/10-i399259926-s2194317635.html?search=1
TULIP SHALWAR-LADIES-BOTTOMS-MUSLIM CLOTHING -DIFFERENT COLOUR OPTIONS,990.00,https://static-01.daraz.pk/p/1154309769cff3e0542fc568f6fde16b.jpg,4.7,65,//www.daraz.pk/products/tulip-shalwar-ladies-bottoms-muslim-clothing-white-i221639892-s1436636189.html?search=1
Swetshirt And Pajama Trouser For Kids Baby Boys And Baby Girls Imported Comfy Winter Warm Tops Clothes Sets Dresses Outfit Jannat Store,999.00,https://pk-live-21.slatic.net/kf/Scb7d3c84f27e4fd0971a72f481d502c28.jpg,4.3,689,//www.daraz.pk/products/swetshirt-and-pajama-trouser-for-kids-baby-boys-and-baby-girls-imported-comfy-winter-warm-tops-clothes-sets-dresses-outfit-jannat-store-i377936409-s1892485193.html?search=1
Samsung Galaxy A25 5G 8GB RAM + 256GB ROM,98500.00,https://static-01.daraz.pk/p/f0ad304ac6520c3cb6b1e5b353379a6b.jpg,3.8,4,//www.daraz.pk/products/samsung-galaxy-a25-5g-8gb-ram-256gb-rom-i467975721-s2247476197.html?search=1
Bubble Wrap Length 50 Meter Width 21 inches/ Length 5 Meter | 10 Meter | 20 Meter | 30 Meter | | 40 Meter | | 50 Meter | Width 19 Inches High Quality Packing Material Strong Bubbles No 1 Plastic Material for packing and Wrapping,129.00,https://static-01.daraz.pk/p/a6b9997d50d78224dee0d5e973ca1849.jpg,4.6,96,//www.daraz.pk/products/bubble-wrap-length-50-meter-width-21-inches-length-5-meter-10-meter-20-meter-30-meter-40-meter-50-meter-width-19-inches-high-quality-packing-material-strong-bubbles-no-1-plastic-material-for-packing-and-wrapping-i434313895-s2082909478.html?search=1
For Samsung S24 S23 S22 Ultra S21 Plus Little Sheepskin Deer Head Pattern Protection Phone Shell Shockproof TPU Hybrid Magsafe Iron Ring Phone Case Cover,1024.00,https://static-01.daraz.pk/p/e82d8b5a77fae71c714658b5dcf23e8a.jpg,4.9,9,//www.daraz.pk/products/for-samsung-s24-s23-s22-ultra-s21-plus-little-sheepskin-deer-head-pattern-protection-phone-shell-shockproof-tpu-hybrid-magsafe-iron-ring-phone-case-cover-i459419494-s2274859773.html?search=1
"Original BOYA BYMW3 Dual Wireless Mic K9 Dual Wireless Microphone For Android Micro Usb Type C & Apple_iPhone For Live Streaming Vlogging Recording and Live Interviews Live Game Video Shooting Streaming Vlogging  Type C Android, Lightining  K9 Dual Mic",3999.00,https://static-01.daraz.pk/p/a02cdbb5d8e0410e762dc0a9da4336df.jpg,4.7,91,//www.daraz.pk/products/k9-c-c-ios-k9-i401440349-s2056185844.html?search=1
Windows 11 Pro Retail License Product Key,1699.00,https://pk-live-21.slatic.net/kf/Sa65a2effd8984003b083aa5f7d9e9d44b.jpg,5,39,//www.daraz.pk/products/11-i494393001-s2357991085.html?search=1
Samsung Galaxy A25 5G 8GB RAM + 256GB ROM,98500.00,https://static-01.daraz.pk/p/f0ad304ac6520c3cb6b1e5b353379a6b.jpg,3.8,4,//www.daraz.pk/products/samsung-galaxy-a25-5g-8gb-ram-256gb-rom-i467975721-s2247476197.html?search=1
Bubble Wrap Length 50 Meter Width 21 inches/ Length 5 Meter | 10 Meter | 20 Meter | 30 Meter | | 40 Meter | | 50 Meter | Width 19 Inches High Quality Packing Material Strong Bubbles No 1 Plastic Material for packing and Wrapping,129.00,https://static-01.daraz.pk/p/a6b9997d50d78224dee0d5e973ca1849.jpg,4.6,96,//www.daraz.pk/products/bubble-wrap-length-50-meter-width-21-inches-length-5-meter-10-meter-20-meter-30-meter-40-meter-50-meter-width-19-inches-high-quality-packing-material-strong-bubbles-no-1-plastic-material-for-packing-and-wrapping-i434313895-s2082909478.html?search=1
For Samsung S24 S23 S22 Ultra S21 Plus Little Sheepskin Deer Head Pattern Protection Phone Shell Shockproof TPU Hybrid Magsafe Iron Ring Phone Case Cover,1024.00,https://static-01.daraz.pk/p/e82d8b5a77fae71c714658b5dcf23e8a.jpg,4.9,9,//www.daraz.pk/products/for-samsung-s24-s23-s22-ultra-s21-plus-little-sheepskin-deer-head-pattern-protection-phone-shell-shockproof-tpu-hybrid-magsafe-iron-ring-phone-case-cover-i459419494-s2274859773.html?search=1
"SB FIT Pack of 2 Interchangeable 6 Straps Watch Set, With 1 Extra Watch  - Elegant Decent Watches  For Girls With Various Different Styles - Casual And Formal Wear Handwatch With Free Gift",1149.00,https://static-01.daraz.pk/p/59db0cb1d7d6192249b885f024946fc9.jpg,4.3,232,//www.daraz.pk/products/sb-2-6-1-i212772189-s2435122172.html?search=1
HP Flash Drive 08gb / 16gb / 32gb / 64GB USB High Speed 3.0/2.0 Flash Memory Stick USB Drive + FREE Micro OTG adapter (1 YEAR WARRANTY),599.00,https://static-01.daraz.pk/p/f1822c09c047d7911d7d99da2acc2e6c.png,4.5,505,//www.daraz.pk/products/hp-flash-drive-usb-08gb-16gb-32gb-64gb-128gb-usb-high-speed-3020-flash-memory-stick-usb-drive-free-micro-otg-adapter-1-year-warranty-i372681753-s2133302633.html?search=1
Samsung EVO Plus 512GB | 256GB | 128GB | 64GB | microSDXC UHS-I U3 130MB/s Full HD & 4K UHD Memory Card with Adapter,6599.00,https://static-01.daraz.pk/p/d320ad35802fea85ab377b1797224eae.jpg,4.9,62,//www.daraz.pk/products/samsung-evo-plus-512gb-256gb-128gb-64gb-microsdxc-uhs-i-u3-130mbs-full-hd-4k-uhd-memory-card-with-adapter-i412526991-s1969922345.html?search=1
"Shinon 3 In 1 Professional Electric Hair Straightener
price",2249.00,https://pk-live-21.slatic.net/kf/Sa085e1ed9fc5494db234e5dc73275adaP.jpg,4.4,16,//www.daraz.pk/products/1-3-i434141976-s2085748259.html?search=1
"SB FIT Pack of 2 Interchangeable 6 Straps Watch Set, With 1 Extra Watch  - Elegant Decent Watches  For Girls With Various Different Styles - Casual And Formal Wear Handwatch With Free Gift",1149.00,https://static-01.daraz.pk/p/59db0cb1d7d6192249b885f024946fc9.jpg,4.3,232,//www.daraz.pk/products/sb-2-6-1-i212772189-s2435122172.html?search=1
HP Flash Drive 08gb / 16gb / 32gb / 64GB USB High Speed 3.0/2.0 Flash Memory Stick USB Drive + FREE Micro OTG adapter (1 YEAR WARRANTY),599.00,https://static-01.daraz.pk/p/f1822c09c047d7911d7d99da2acc2e6c.png,4.5,505,//www.daraz.pk/products/hp-flash-drive-usb-08gb-16gb-32gb-64gb-128gb-usb-high-speed-3020-flash-memory-stick-usb-drive-free-micro-otg-adapter-1-year-warranty-i372681753-s2133302633.html?search=1
Iron Door Way Gym Bar - Silver - pull up bar,1999.00,https://static-01.daraz.pk/p/5d6fdc45932aa2ebb981972c37374257.jpg,4.6,375,//www.daraz.pk/products/iron-door-way-gym-bar-silver-pull-up-bar-i133744195-s1294153312.html?search=1
"Potty Training Seat With Step Stool Ladder, Folding Auxiliary Toilet Seat, Toilet Trainer, Comfortable And Safe Potty Seat",6999.00,https://static-01.daraz.pk/p/017a62d1ba5ca719e9e335acd6868a85.png,3,3,//www.daraz.pk/products/-i466965161-s2514474310.html?search=1
"MAXX  Badminton Racket With High Rigidity Carbon Fibre, T30, Hotmelt Tech Professional 1 Pcs",6998.00,https://static-01.daraz.pk/p/d905388d92706040685787618b3f375d.png,4.7,84,//www.daraz.pk/products/maxx-super-gtx-badminton-racket-with-high-rigidity-carbon-fibre-t30-hotmelt-tech-professional-1-pcs-i143960750-s2076518003.html?search=1
Round Wok / Karahi Aenodized All Sizes Mentioned Best For home Lifetime,1699.00,https://static-01.daraz.pk/p/240302627dfb4c19d83f698a5db3b7fd.jpg,4.8,25,//www.daraz.pk/products/-i286454997-s1544902252.html?search=1
Chicken Lasagne 250 gm,208.00,https://static-01.daraz.pk/p/0e19e365dea4bbec227833c13d0e60e7.jpg,4.7,86,//www.daraz.pk/products/chicken-lasagne-250-gm-i272145293-s1485225151.html?search=1
"ZAW Mobile Holder Acrylic Portable, Ergonomic Desk Phone Stand, Compatible with 15 Pro Max/14 Pro/S23/S22 Ultra Smartphones, Home & Office Accessories",299.00,https://static-01.daraz.pk/p/ca756282290a220e9f3dfa0682fa24d5.png,4.8,773,//www.daraz.pk/products/13-12-11-s20-s10-s9-i317004533-s1681090836.html?search=1
Pack of 4 Stainless Steel Straws + Straw Cleaning Brush | Metal Straw for Drinking Juice | Eco Friendly & Reusable,165.00,https://static-01.daraz.pk/p/c3ec43ef68fb145d74d4a69ba9d54b07.jpg,4.7,186,//www.daraz.pk/products/steel-straws-straw-cleaning-brush-straws-for-drinking-juice-metal-straw-eco-friendly-products-stainless-steel-straw-strow-straw-for-kids-reusable-straw-steel-sipper-with-straw-i239764810-s2144190176.html?search=1
Stationery set for kids - Boys and Girls - Cartoon stationery set - school,695.00,https://static-01.daraz.pk/p/11576bd133d182cc70cb43f46a54088e.jpg,4.8,143,//www.daraz.pk/products/-i224390068-s2101509066.html?search=1
1Set Kawaii Sanrio Pencil Set Mechanical Pencil Cartoon Automatic Pencils with HB Refill School Supplies for Kids Student Stationery,418.00,https://static-01.daraz.pk/p/959b25ace7491d636b35a1257d07cb40.jpg,5,2,//www.daraz.pk/products/1-hb-i430612593-s2053623965.html?search=1
Stationery Set for Kids School stationery for Boys and Girls Gift Items for School Going Kids,420.00,https://static-01.daraz.pk/p/ffcf92e8ae31b328dea55496eeaa6d4b.jpg,N/A,0,//www.daraz.pk/products/-i352340902-s1784358421.html?search=1
Waterproof Makeup Storage Bag with Pouch 2 in 1 | Makeup Brushes Bag & Toiletries Organizers with Full of Storage | Cosmetic Brush Kit | Make Up Bags Pouch with Zipper For Travelling | Multipurpose Traveling Cosmetic Bags for Women,779.00,https://static-01.daraz.pk/p/52a101f181eb1f01d9795c19979d07c7.jpg,4.5,228,//www.daraz.pk/products/travel-cosmetic-organizer-storage-jewellery-set-storage-box-big-cosmetics-poch-jewelry-lipstick-holder-beauty-large-vanity-counter-tops-kit-with-lock-3-in-1-simple-boxes-with-mirror-for-girls-kids-plastic-wooden-acrylic-wall-stand-427348446-i427348446-s2396264837.html?search=1
FINE ART WOODEN EASEL,2250.00,https://static-01.daraz.pk/p/1a8d714b7ed3b15cf8b1cb9762965aa8.jpg,4.7,353,//www.daraz.pk/products/-i167590871-s1656878961.html?search=1
Cute Bears Spiral Notebook - 7771,210.00,https://static-01.daraz.pk/p/8b3255e1e19520ccbf71fe5be55f400d.png,4.6,254,//www.daraz.pk/products/7771-i436148515-s2094607529.html?search=1
AZADI SALE 2k24 : COTTON KURTA PAJAMA WITH GREEN WAISTCOAT,1599.00,https://static-01.daraz.pk/p/bf18d8a26f27d67b8ebb5a8c4c0970a8.jpg,N/A,0,//www.daraz.pk/products/azadi-sale-2k24-cotton-kurta-pajama-with-green-waistcoat-i531843011-s2500606471.html?search=1
Ameiseye My4001 Large Capacity  Hiking Backpack Trekking Rucksack 40L for Men and Women with Rain Cover,5922,https://static-01.daraz.pk/p/3e0dab0a207592eb7106bdeb4c8ee2de.jpg,4.5,13,//www.daraz.pk/products/ameiye-my4001-40-i222916177-s1439793250.html?search=1
Juus Pack of 3 (60ml x 3),810.00,https://static-01.daraz.pk/p/3702fcee741c4bafc2f502760d7608aa.jpg,4.5,68,//www.daraz.pk/products/3-60-3-i449612868-s2141610703.html?search=1
Courier Flyer Bags With Pocket - All Size - 25 and 50 Pieces - Packaging Flyers Bag Mini Small Medium Large,139.00,https://static-01.daraz.pk/p/de07e6e5196d07264355a51887c11790.jpg,5,2,//www.daraz.pk/products/25-50-i515075502-s2444174795.html?search=1
BOSCH ECO Rubber Car Wiper  (Single wiper of Chosen Size),1010.00,https://static-01.daraz.pk/p/eb97a391c1675fa49bd69e20660a5234.jpg,4.7,220,//www.daraz.pk/products/-i214233740-s1423064338.html?search=1
Playstation 3 / PS3 Games (Choose and Buy!!!),2000.00,https://static-01.daraz.pk/p/127eabc8f8acc2644830064206d27b9d.jpg,4.8,63,//www.daraz.pk/products/ps3-3-i425468336-s2015369251.html?search=1
Hasbro Gaming Jenga Tower Wooden Blocks Game -  Wood Toy,499.00,https://static-01.daraz.pk/p/53723037892712081882f8e0be5a4389.jpg,4.4,114,//www.daraz.pk/products/-i422972756-s2185230822.html?search=1
Lenovo N23 Chromebook Laptop Playstore Supported 4/16 Dual Camera,8800,https://pk-live-21.slatic.net/kf/S77cb73cf412944298e7a1ce87ba103edv.jpg,4.7,36,//www.daraz.pk/products/n23-416-i439777203-s2358997307.html?search=1
Boma Electric Stove 2500w Model Bm15 Infrared Cooker Hot Plate Induction Cooker Touch Panel Effective and Constant Temperature Control Smart Cooking Safe and Energy Saving Easy to Clean Healthy Environment Friendly,9300.00,https://static-01.daraz.pk/p/262bb62fee195a8cb7a5a59e54bc1eff.jpg,4.4,36,//www.daraz.pk/products/2500-bm15-i430468913-s2052103449.html?search=1
Vintage Art Spiral Notebook - 7769,210.00,https://static-01.daraz.pk/p/753aec69a780d5e53ff38189873df821.png,4.4,282,//www.daraz.pk/products/7769-i436147793-s2094614069.html?search=1
Courier Flyers Bags - All Sizes - 25 Pcs,160.00,https://pk-live-21.slatic.net/kf/Sbd0387929adb4a4d96a3947a548c7050O.jpg,4.9,62,//www.daraz.pk/products/25-i410806351-s2302258891.html?search=1
Courier Flyer Bags With Pocket - All Size - 50 Pieces - Packaging Flyers Bag Mini Small Medium Large,230.00,https://pk-live-21.slatic.net/kf/Sbbab28dc63784d5b8c467f63673068e4Y.jpg,4.7,547,//www.daraz.pk/products/50-i388317046-s2327291981.html?search=1
510 Adapter for VooPoo Drag X Drag S Drag Max Mod Pod Kit Compatible with All Kinds of 510 Atomizer Tanks,599.00,https://pk-live-21.slatic.net/kf/S13d38dbb4c6f4389a9ad65e0f3dc5055g.jpg,4,1,//www.daraz.pk/products/voopoo-koqzm-510-510-i534089646-s2507446603.html?search=1
360° Rotating Makeup Organizer Stand - Cosmetic Holder Acrylic,999.00,https://static-01.daraz.pk/p/d300d2e6df87dcee60b49b1e7cf382f4.jpg,3.9,123,//www.daraz.pk/products/360-rotating-makeup-organizer-stand-acrylic-round-shape-360-degree-cosmetics-holder-lipstick-organizers-storage-3d-rotation-beauty-large-spinning-vanity-counter-tops-for-dresser-diamond-cut-plastic-cosmetic-box-for-lipsticks-lip-stick-sticks-i479407293-s2249280084.html?search=1
IRIDIUM SPARK PLUG HONDA CG125 NGK DPR8EIX-9 JAPAN,2999.00,https://static-01.daraz.pk/p/e7b09a6f2229fa4a7447b15caa2d1602.jpg,4.5,23,//www.daraz.pk/products/cg125-ngk-dpr8eix-9-i400282720-s1933413020.html?search=1
Portable Automatic Stainless Steel Door Closer Multifunctional Punch-Free Sensor Door Closer with Drawstring,999.00,https://static-01.daraz.pk/p/c36fab409fa884cb2f1c93ae7bacc7f9.jpg,3.9,86,//www.daraz.pk/products/-i431449231-s2057147062.html?search=1
16 PCS Professional Manicure Set Full Function Kit Stainless Steel Pedicure Sets With Leather Portable Case Idea Gift,1299,https://pk-live-21.slatic.net/kf/S968372b788ba4af2806687ea18fcab4ao.jpg,4.3,100,//www.daraz.pk/products/16-pcs-i457737687-s2329565227.html?search=1
Imported Quality Nike Ankle Socks 1 Pair,330.00,https://static-01.daraz.pk/p/00c8d16c7daf3f89896fb0bbcfa66f9e.jpg,5,2,//www.daraz.pk/products/1-i508988123-s2427932610.html?search=1
Al Saeed Crochet & Knitting Set (52 Piece),2500.00,https://static-01.daraz.pk/p/8ef8d962f099b9b3c270c1f8d9732fd2.jpg,4.8,163,//www.daraz.pk/products/al-saeed-crochet-knitting-set-52-piece-i2763497-s11461426.html?search=1
"Skipping Rope Adult Fitness Jump Rope Gym Workouts & outdoor Training for Fat Burning Boxing, MMA & Interval Exercises Speed Fitness Weighted Skipping Ropes for Women & Men",227,https://pk-live-21.slatic.net/kf/Sa9c4f5c1136b46488d75476b8c68133bH.jpg,4.3,79,//www.daraz.pk/products/mma-i463178773-s2193342264.html?search=1
Ethernet Cable Lan Cable [1.5M] [3.M] [5M] [10M] [15M] [20M] Cat6 Network Cable Internet Cable Good Quality,349.00,https://static-01.daraz.pk/p/64363b5da52af25b0af0b6549f16f294.jpg,4.7,275,//www.daraz.pk/products/15-3m-5m-10m-15m-20m-cat6-i134743521-s2429878491.html?search=1
2 in 1 Waterproof Makeup Storage Bag with Pouch 2 in 1 | Makeup Brushes Bag & Toiletries Organizers with Full of Storage | Cosmetic Brush Kit | Make Up Bags Pouch with Zipper For Travelling | Multipurpose Traveling Cosmetic Bags for Women,779.00,https://static-01.daraz.pk/p/52a101f181eb1f01d9795c19979d07c7.jpg,4.6,130,//www.daraz.pk/products/travel-cosmetic-organizer-storage-jewellery-set-storage-box-big-cosmetics-poch-jewelry-lipstick-holder-beauty-large-vanity-counter-tops-kit-with-lock-3-in-1-simple-boxes-with-mirror-for-girls-kids-plastic-wooden-acrylic-wall-stand-427343657-i427343657-s2396287974.html?search=1
Strong Hijab Magnetic Pins No Snag Multi Use Hijab Magnets Professional Pinless Magnetic Hijab Pins,235.00,https://static-01.daraz.pk/p/43afc5a960132407ced35e4961cf13c7.jpg,4.6,141,//www.daraz.pk/products/-i469366498-s2216596004.html?search=1
Zipper Waterproof Mattress Cover Bed Bug Proof Waterproof Mattress Protector All Size-6 Sided Waterproof Mattress Cover,1819.00,https://static-01.daraz.pk/p/68c6b73c4fd519e68390d40df23d401c.jpg,4.6,1043,//www.daraz.pk/products/6-i282145141-s1516667184.html?search=1
All Size Pack of 10 flyers with Adress Pocket _ Ecommerce Flyers,80.00,https://pk-live-21.slatic.net/kf/Sdb308ec68938451ca5386d1eaf1416236.jpg,4.9,85,//www.daraz.pk/products/10-i399259926-s2194317635.html?search=1
TULIP SHALWAR-LADIES-BOTTOMS-MUSLIM CLOTHING -DIFFERENT COLOUR OPTIONS,990.00,https://static-01.daraz.pk/p/1154309769cff3e0542fc568f6fde16b.jpg,4.7,65,//www.daraz.pk/products/tulip-shalwar-ladies-bottoms-muslim-clothing-white-i221639892-s1436636189.html?search=1
Swetshirt And Pajama Trouser For Kids Baby Boys And Baby Girls Imported Comfy Winter Warm Tops Clothes Sets Dresses Outfit Jannat Store,999.00,https://pk-live-21.slatic.net/kf/Scb7d3c84f27e4fd0971a72f481d502c28.jpg,4.3,689,//www.daraz.pk/products/swetshirt-and-pajama-trouser-for-kids-baby-boys-and-baby-girls-imported-comfy-winter-warm-tops-clothes-sets-dresses-outfit-jannat-store-i377936409-s1892485193.html?search=1
Samsung Galaxy A25 5G 8GB RAM + 256GB ROM,98500.00,https://static-01.daraz.pk/p/f0ad304ac6520c3cb6b1e5b353379a6b.jpg,3.8,4,//www.daraz.pk/products/samsung-galaxy-a25-5g-8gb-ram-256gb-rom-i467975721-s2247476197.html?search=1
Bubble Wrap Length 50 Meter Width 21 inches/ Length 5 Meter | 10 Meter | 20 Meter | 30 Meter | | 40 Meter | | 50 Meter | Width 19 Inches High Quality Packing Material Strong Bubbles No 1 Plastic Material for packing and Wrapping,129.00,https://static-01.daraz.pk/p/a6b9997d50d78224dee0d5e973ca1849.jpg,4.6,96,//www.daraz.pk/products/bubble-wrap-length-50-meter-width-21-inches-length-5-meter-10-meter-20-meter-30-meter-40-meter-50-meter-width-19-inches-high-quality-packing-material-strong-bubbles-no-1-plastic-material-for-packing-and-wrapping-i434313895-s2082909478.html?search=1
For Samsung S24 S23 S22 Ultra S21 Plus Little Sheepskin Deer Head Pattern Protection Phone Shell Shockproof TPU Hybrid Magsafe Iron Ring Phone Case Cover,1024.00,https://static-01.daraz.pk/p/e82d8b5a77fae71c714658b5dcf23e8a.jpg,4.9,9,//www.daraz.pk/products/for-samsung-s24-s23-s22-ultra-s21-plus-little-sheepskin-deer-head-pattern-protection-phone-shell-shockproof-tpu-hybrid-magsafe-iron-ring-phone-case-cover-i459419494-s2274859773.html?search=1
"SB FIT Pack of 2 Interchangeable 6 Straps Watch Set, With 1 Extra Watch  - Elegant Decent Watches  For Girls With Various Different Styles - Casual And Formal Wear Handwatch With Free Gift",1149.00,https://static-01.daraz.pk/p/59db0cb1d7d6192249b885f024946fc9.jpg,4.3,232,//www.daraz.pk/products/sb-2-6-1-i212772189-s2435122172.html?search=1
HP Flash Drive 08gb / 16gb / 32gb / 64GB USB High Speed 3.0/2.0 Flash Memory Stick USB Drive + FREE Micro OTG adapter (1 YEAR WARRANTY),599.00,https://static-01.daraz.pk/p/f1822c09c047d7911d7d99da2acc2e6c.png,4.5,505,//www.daraz.pk/products/hp-flash-drive-usb-08gb-16gb-32gb-64gb-128gb-usb-high-speed-3020-flash-memory-stick-usb-drive-free-micro-otg-adapter-1-year-warranty-i372681753-s2133302633.html?search=1
